GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,Burn-Through,Good,Lack of Fusion,Off Position,Other,Skip-Discontinuity,Splatter,Surface Porosity,Weld Length,CL_ConfMax,CL_ConfMargin,Row1,Col1,Row2,Col2,OD1_ClassID,OD1_Conf,OD1_Cx,OD1_Cy,OD1_W,OD1_H
Bad,1.288576,21145,1.288576,5,0.940787,0.050077,0.006386,0.002423,0.000325,1e-06,0.0,0.0,0.0,0.940787,0.89071,95.009064,82.793739,149.690903,202.5802,3.0,0.915694,142.68697,122.349983,119.786461,54.681839
Bad,0.939977,18195,0.939977,19,0.975203,0.022968,0.000759,0.000698,0.000215,0.000105,5.2e-05,0.0,0.0,0.975203,0.952235,94.254814,88.226105,148.330658,203.442627,3.0,0.92093,145.834366,121.292736,115.216522,54.075844
Bad,0.9437,18463,0.9437,17,0.94586,0.051791,0.000916,0.000909,0.000319,0.000114,9e-05,0.0,0.0,0.94586,0.894069,94.199875,87.82119,148.105652,203.316498,3.0,0.920251,145.568844,121.152763,115.495308,53.905777
Bad,0.863758,12057,0.863758,9,0.948358,0.050967,0.000547,8.4e-05,4.1e-05,2e-06,1e-06,0.0,0.0,0.948358,0.897391,93.075493,86.789993,147.167206,199.963577,3.0,0.911908,143.376785,120.121349,113.173584,54.091713
Bad,0.934162,18610,0.934162,10,0.999262,0.000553,0.000114,4.2e-05,2.7e-05,1e-06,0.0,0.0,0.0,0.999262,0.998709,93.516953,85.895325,147.852127,199.800903,3.0,0.969475,142.848114,120.68454,113.905579,54.335175
Bad,0.977274,17895,0.977274,6,0.907382,0.064015,0.027803,0.000417,0.00038,2e-06,0.0,0.0,0.0,0.907382,0.843366,92.580818,86.698624,147.080719,202.711838,3.0,0.968503,144.705231,119.830769,116.013214,54.499901
Bad,0.930233,17983,0.930233,4,0.855249,0.099429,0.04459,0.000375,0.000355,3e-06,0.0,0.0,0.0,0.855249,0.75582,92.569359,86.620102,147.130493,202.549026,3.0,0.964575,144.584564,119.849926,115.928925,54.561134
Bad,0.998674,17913,0.998674,7,0.963788,0.018458,0.01637,0.001245,0.000126,9e-06,2e-06,1e-06,0.0,0.963788,0.945331,92.903503,84.623871,147.273575,199.555725,3.0,0.936016,142.089798,120.088539,114.931854,54.370071
Bad,0.97313,18176,0.97313,10,0.996558,0.002658,0.000385,0.000332,6.6e-05,1e-06,0.0,0.0,0.0,0.996558,0.9939,92.774261,85.814926,146.927231,199.8936,3.0,0.934752,142.854263,119.850746,114.078674,54.152969
Bad,1.113271,19854,1.113271,5,0.999891,6e-05,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.999891,0.999831,92.492722,85.387169,147.876236,200.599304,3.0,0.968359,142.993237,120.184479,115.212135,55.383514
Bad,0.911075,24859,0.911075,6,0.46604,0.448305,0.039003,0.019306,0.0145,0.012586,0.000163,9.7e-05,0.0,0.46604,0.017736,70.846809,66.7099,155.74472,174.903854,3.0,0.769001,120.806877,113.295765,108.193954,84.897911
Bad,0.966732,20739,0.966732,6,0.854328,0.059074,0.034874,0.029092,0.012062,0.010044,0.00032,0.000206,0.0,0.854328,0.795254,72.503693,68.26268,153.850647,177.87352,3.0,0.734925,123.0681,113.17717,109.61084,81.346954
Bad,0.733928,21740,0.733928,7,0.6148,0.265011,0.112515,0.002713,0.002362,0.001917,0.000679,2e-06,0.0,0.6148,0.349789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.962048,24742,0.962048,3,0.3376,0.301588,0.172746,0.107732,0.055583,0.019934,0.004308,0.000509,0.0,0.3376,0.036013,70.823792,63.769249,154.790894,172.770111,3.0,0.754195,118.26968,112.807343,109.000862,83.967102
Bad,0.807498,22579,0.807498,8,0.913515,0.059471,0.014102,0.009951,0.001673,0.001261,1.8e-05,9e-06,0.0,0.913515,0.854044,72.4328,64.172394,157.221832,177.725464,3.0,0.663987,120.948929,114.827316,113.55307,84.789032
Bad,0.867079,22637,0.867079,11,0.912805,0.049667,0.017902,0.009245,0.0074,0.001979,0.000849,0.000153,0.0,0.912805,0.863139,67.169937,61.038513,156.908096,171.598953,3.0,0.519767,116.318733,112.039017,110.56044,89.738159
Bad,0.837876,20252,0.837876,8,0.410302,0.40189,0.162078,0.021868,0.00219,0.001273,0.000395,4e-06,0.0,0.410302,0.008411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,1.118237,21152,1.118237,5,0.350104,0.213068,0.210555,0.07974,0.057441,0.053288,0.035683,0.000121,0.0,0.350104,0.137036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad,0.977863,25130,0.977863,5,0.459626,0.210802,0.204533,0.093718,0.024917,0.004663,0.001366,0.000374,0.0,0.459626,0.248824,69.679413,67.582062,156.979584,174.088501,3.0,0.514465,120.835281,113.329498,106.506439,87.300171
Bad,0.809536,22655,0.809536,9,0.70799,0.114917,0.092227,0.066575,0.012045,0.005391,0.000848,8e-06,0.0,0.70799,0.593074,65.378265,58.119881,158.076233,166.710388,3.0,0.50847,112.415134,111.727249,108.590508,92.697968
Bad,0.927027,23279,0.927027,6,0.638184,0.159755,0.072975,0.059595,0.055543,0.006366,0.005957,0.001626,0.0,0.638184,0.478429,70.925537,84.492615,168.475616,178.963226,1.0,0.614873,131.727921,119.700577,94.470612,97.550079
Bad,0.754108,19604,0.754108,9,0.960281,0.038668,0.000503,0.000296,0.000208,4.2e-05,2e-06,0.0,0.0,0.960281,0.921613,71.013412,91.790863,167.193375,170.749664,8.0,0.99593,131.270264,119.103394,78.958801,96.179962
Bad,1.193212,20800,1.193212,3,0.991529,0.008145,0.00017,0.000128,2.1e-05,5e-06,2e-06,1e-06,0.0,0.991529,0.983384,76.883301,92.507309,170.071243,172.457077,8.0,0.996221,132.482193,123.477272,79.949768,93.187943
Bad,1.322864,21314,1.322864,7,0.976421,0.022208,0.001159,0.000175,3.2e-05,2e-06,1e-06,1e-06,0.0,0.976421,0.954213,78.800438,93.945992,166.653412,173.497559,8.0,0.997412,133.721775,122.726925,79.551567,87.852974
Bad,1.213666,22471,1.213666,6,0.587036,0.348589,0.052772,0.005408,0.00492,0.000974,0.000174,0.000129,0.0,0.587036,0.238447,73.926331,93.145859,170.802292,170.684708,8.0,0.998349,131.915283,122.364311,77.538849,96.875961
Bad,0.982824,21877,0.982824,6,0.998777,0.001165,2.8e-05,2e-05,9e-06,1e-06,0.0,0.0,0.0,0.998777,0.997612,80.208305,93.228378,169.14447,173.537125,8.0,0.996007,133.382751,124.676388,80.308746,88.936165
Bad,0.841587,19481,0.841587,8,0.988386,0.008358,0.003142,4.3e-05,3.8e-05,2.8e-05,3e-06,1e-06,0.0,0.988386,0.980027,77.506027,93.227242,170.40155,170.144012,8.0,0.998522,131.685627,123.953789,76.916771,92.895523
Bad,0.933084,24726,0.933084,6,0.972499,0.026615,0.000392,0.000211,0.000113,0.000102,6.8e-05,0.0,0.0,0.972499,0.945884,71.588791,89.019722,166.57869,169.512146,8.0,0.998519,129.265934,119.08374,80.492424,94.989899
Bad,1.171094,17536,1.171094,11,0.746176,0.249993,0.002369,0.000737,0.000446,0.00025,1.9e-05,9e-06,0.0,0.746176,0.496182,79.962967,91.969963,166.134476,173.794983,8.0,0.993789,132.882473,123.048721,81.82502,86.171509
Bad,0.985243,21082,0.985243,7,0.673379,0.233657,0.065828,0.023365,0.002279,0.00093,0.000555,8e-06,0.0,0.673379,0.439722,73.788513,85.887802,167.035004,170.906509,8.0,0.977198,128.397156,120.411758,85.018707,93.24649
Bad,0.78765,17621,0.78765,8,0.992266,0.005223,0.00224,0.000248,1e-05,8e-06,3e-06,2e-06,0.0,0.992266,0.987043,70.187576,91.543594,166.368118,172.129135,8.0,0.998995,131.836365,118.277847,80.585541,96.180542
Bad,1.199345,22309,1.199345,8,0.948794,0.035033,0.014906,0.001016,0.000157,7.8e-05,1.1e-05,4e-06,0.0,0.948794,0.913761,76.767532,93.192429,169.448639,171.776596,8.0,0.997882,132.484512,123.108086,78.584167,92.681107
Bad,1.192527,23725,1.192527,7,0.660151,0.299548,0.017172,0.009631,0.007461,0.003942,0.001859,0.000237,0.0,0.660151,0.360603,77.487587,92.815048,168.228882,172.976761,8.0,0.998813,132.895905,122.858234,80.161713,90.741295
Bad,1.039539,22203,1.039539,5,0.915673,0.081143,0.001648,0.000833,0.000689,7e-06,4e-06,4e-06,0.0,0.915673,0.83453,73.443077,91.202057,167.062561,172.822357,8.0,0.99079,132.012207,120.252819,81.6203,93.619484
Bad,0.973135,19722,0.973135,5,0.92288,0.073236,0.002428,0.000983,0.000293,9.3e-05,7.3e-05,1.4e-05,0.0,0.92288,0.849644,70.56488,90.06929,165.760178,173.9095,8.0,0.997607,131.989395,118.162529,83.84021,95.195297
Bad,1.032771,22695,1.032771,10,0.677663,0.27588,0.035492,0.004991,0.003605,0.001913,0.000302,0.000154,0.0,0.677663,0.401783,71.890068,91.787811,168.468994,172.711914,8.0,0.997043,132.249863,120.179531,80.924103,96.578926
Bad,1.011779,19027,1.011779,17,0.930897,0.067107,0.001163,0.000559,0.000193,3.6e-05,2.9e-05,1.6e-05,0.0,0.930897,0.86379,72.201691,91.089439,168.21991,172.503021,8.0,0.997306,131.79623,120.2108,81.413582,96.018219
Bad,0.854612,22125,0.854612,8,0.996408,0.0027,0.000678,0.000181,2.9e-05,2e-06,1e-06,0.0,0.0,0.996408,0.993708,73.347137,87.110794,166.463516,172.628647,8.0,0.987563,129.86972,119.905327,85.517853,93.116379
Bad,1.102436,20766,1.102436,8,0.682386,0.310629,0.00553,0.000968,0.000312,0.000155,2.1e-05,0.0,0.0,0.682386,0.371757,77.144485,91.102219,167.56488,172.347488,8.0,0.988212,131.724854,122.354683,81.24527,90.420395
Bad,0.747426,19324,0.747426,3,0.847204,0.127016,0.024991,0.000633,8.4e-05,6.1e-05,1e-05,1e-06,0.0,0.847204,0.720187,75.859985,90.21611,169.509476,169.798996,8.0,0.992239,130.007553,122.684731,79.582886,93.64949
Bad,1.021538,21719,1.021538,10,0.91558,0.079929,0.004252,0.000112,7.6e-05,4.5e-05,6e-06,0.0,0.0,0.91558,0.835652,74.017075,90.970459,167.403015,172.679077,8.0,0.998274,131.824768,120.710045,81.708618,93.385941
Bad,0.974422,19535,0.974422,8,0.480214,0.285682,0.203468,0.027372,0.002166,0.000904,0.000139,5.6e-05,0.0,0.480214,0.194532,65.50737,86.016724,165.226089,174.826385,6.0,0.997726,130.421555,115.36673,88.809662,99.718719
Bad,0.929083,28563,0.929083,4,0.993307,0.002466,0.001408,0.00129,0.000834,0.000665,3e-05,1e-06,0.0,0.993307,0.990842,65.850128,81.111633,160.958252,174.851166,6.0,0.99739,127.9814,113.40419,93.739532,95.108124
Bad,1.182109,26623,1.182109,3,0.51215,0.332682,0.150524,0.001441,0.001082,0.001045,0.000836,0.000241,0.0,0.51215,0.179468,64.005798,79.37262,160.792236,174.482056,6.0,0.988787,126.927338,112.399017,95.109436,96.786438
Bad,0.976194,20594,0.976194,7,0.565456,0.275564,0.136943,0.009917,0.009351,0.002653,9.2e-05,2.4e-05,0.0,0.565456,0.289891,66.893112,81.201843,162.473907,174.807648,6.0,0.997183,128.004745,114.68351,93.605804,95.580795
Bad,0.971667,19417,0.971667,11,0.469288,0.31388,0.129785,0.060039,0.015911,0.009275,0.001292,0.000529,0.0,0.469288,0.155408,65.534775,75.23143,162.636993,170.210571,6.0,0.820828,122.721001,114.085884,94.979141,97.102219
Bad,1.266195,19585,1.266195,8,0.528182,0.284986,0.177325,0.0049,0.003155,0.001293,8.2e-05,7.8e-05,0.0,0.528182,0.243196,65.159164,79.908005,159.231445,173.097244,6.0,0.973969,126.502625,112.195305,93.18924,94.072281
Bad,1.023015,22966,1.023015,8,0.525849,0.431532,0.038212,0.003808,0.000439,9.2e-05,4.4e-05,2.5e-05,0.0,0.525849,0.094318,64.799835,84.757385,164.99295,174.425659,6.0,0.995153,129.591522,114.896393,89.668274,100.193115
Bad,1.494589,26652,1.494589,11,0.968966,0.023735,0.002717,0.002353,0.001312,0.000886,3e-05,2e-06,0.0,0.968966,0.94523,64.625916,79.602859,161.85614,164.82811,6.0,0.919689,122.215485,113.241028,85.22525,97.230225
Bad,1.078874,26106,1.078874,4,0.777351,0.142258,0.028745,0.019711,0.01319,0.012851,0.003812,0.002082,0.0,0.777351,0.635093,63.742214,76.655113,160.61467,172.616882,6.0,0.990227,124.635998,112.178442,95.961769,96.872456
Bad,0.899497,29611,0.899497,7,0.805082,0.076655,0.053069,0.024024,0.022185,0.017351,0.001556,7.8e-05,0.0,0.805082,0.728427,71.643127,76.785271,164.361115,170.277405,7.0,0.927156,123.531338,118.002121,93.492134,92.717987
Bad,1.038239,22389,1.038239,9,0.818738,0.134698,0.017286,0.012688,0.01237,0.002547,0.001018,0.000655,0.0,0.818738,0.68404,64.620743,74.645409,162.461624,171.469208,6.0,0.935677,123.057308,113.541183,96.823799,97.840881
Bad,0.972361,26564,0.972361,7,0.334918,0.280686,0.279378,0.055182,0.048485,0.000616,0.000503,0.000231,0.0,0.334918,0.054232,64.275742,77.966736,162.309982,173.572769,6.0,0.981512,125.769753,113.292862,95.606033,98.034241
Bad,1.148728,22571,1.148728,7,0.830704,0.089205,0.075283,0.002444,0.001527,0.000563,0.000197,7.7e-05,0.0,0.830704,0.7415,65.01963,76.279327,162.119598,170.763397,6.0,0.995403,123.521362,113.569614,94.48407,97.099968
Bad,0.899846,22839,0.899846,13,0.484282,0.2695,0.242111,0.001405,0.00112,0.001036,0.000349,0.000196,0.0,0.484282,0.214782,65.807579,78.293793,162.956757,172.278442,6.0,0.995818,125.286118,114.382168,93.98465,97.149178
Bad,0.92838,21703,0.92838,7,0.550536,0.244192,0.202299,0.001655,0.000734,0.000532,3.3e-05,2e-05,0.0,0.550536,0.306345,65.232437,78.891281,162.302307,171.840775,6.0,0.931654,125.366028,113.767372,92.949493,97.06987
Bad,1.105682,22002,1.105682,8,0.469204,0.379241,0.05547,0.046196,0.036561,0.008291,0.003003,0.002034,0.0,0.469204,0.089962,64.90477,76.774933,164.333771,173.314484,6.0,0.958156,125.044708,114.61927,96.539551,99.429001
Bad,0.878398,22317,0.878398,9,0.683675,0.172451,0.099061,0.023919,0.019952,0.000646,0.000291,4e-06,0.0,0.683675,0.511225,63.952335,79.672333,162.260513,174.834106,6.0,0.985077,127.25322,113.106424,95.161774,98.308178
Bad,0.744843,22919,0.744843,9,0.899854,0.055611,0.014266,0.011866,0.011505,0.005354,0.001254,0.00029,0.0,0.899854,0.844243,64.906372,81.917755,163.749664,174.437805,6.0,0.999058,128.17778,114.328018,92.52005,98.843292
Bad,0.886285,24578,0.886285,7,0.686783,0.145693,0.118641,0.014891,0.011838,0.01171,0.010123,0.00032,0.0,0.686783,0.541089,68.051651,76.166985,165.730209,173.597168,5.0,0.99853,124.882076,116.89093,97.430183,97.678558
Bad,0.879166,15077,0.879166,8,0.752638,0.134603,0.108351,0.003538,0.000656,0.000208,6e-06,0.0,0.0,0.752638,0.618035,66.179329,50.317764,156.781647,162.196548,3.0,0.676375,106.257156,111.480488,111.878784,90.602318
Bad,1.044037,22730,1.044037,9,0.711499,0.21888,0.067378,0.001174,0.00041,0.000316,0.000213,0.000129,0.0,0.711499,0.492619,64.509109,81.269264,162.927063,175.195557,6.0,0.994741,128.23241,113.718086,93.926292,98.417953
Bad,1.044473,24398,1.044473,9,0.775393,0.222049,0.00214,0.000206,0.000187,2.5e-05,1e-06,0.0,0.0,0.775393,0.553344,63.227482,81.856216,162.23468,175.252701,6.0,0.98742,128.554459,112.731081,93.396484,99.007198
Bad,0.824784,16821,0.824784,6,0.301816,0.234422,0.205933,0.203725,0.04122,0.010354,0.001508,0.001024,0.0,0.301816,0.067394,63.939117,78.899719,160.666519,175.274719,6.0,0.995314,127.087219,112.302818,96.375,96.727402
Bad,1.324614,19754,1.324614,4,0.895741,0.058372,0.024361,0.017774,0.00234,0.000743,0.000544,0.000126,0.0,0.895741,0.837369,65.715225,77.388145,162.46933,174.204468,6.0,0.978247,125.796307,114.092278,96.816322,96.754105
Bad,1.124024,19571,1.124024,15,0.493124,0.430178,0.054434,0.021023,0.000753,0.000263,0.000124,0.000102,0.0,0.493124,0.062946,65.475998,83.481186,163.08432,175.837662,6.0,0.957446,129.659424,114.280159,92.356476,97.608322
Bad,0.821401,22527,0.821401,9,0.707478,0.215479,0.043605,0.014388,0.009759,0.005066,0.004167,5.8e-05,0.0,0.707478,0.491998,66.138748,81.94162,157.049683,175.913086,7.0,0.916319,128.927353,111.594215,93.971466,90.910934
Bad,1.012878,24161,1.012878,7,0.846328,0.120721,0.013528,0.011695,0.005649,0.001938,0.0001,4.1e-05,0.0,0.846328,0.725607,68.352386,76.527153,159.501526,172.936401,7.0,0.814596,124.731777,113.926956,96.409248,91.149139
Bad,0.968638,23943,0.968638,8,0.856668,0.139444,0.001174,0.000942,0.000646,0.000594,0.000531,1e-06,0.0,0.856668,0.717224,66.053932,77.888138,159.766418,174.357254,7.0,0.859429,126.122696,112.910175,96.469116,93.712486
Bad,0.9962,23839,0.9962,5,0.975148,0.017874,0.002191,0.002061,0.00198,0.000489,0.000232,2.6e-05,0.0,0.975148,0.957274,67.144531,78.287086,157.668671,173.533295,7.0,0.795707,125.910191,112.406601,95.246208,90.524139
Bad,0.990233,20920,0.990233,5,0.445633,0.404253,0.124639,0.022486,0.001951,0.001009,2.8e-05,0.0,0.0,0.445633,0.04138,66.532539,48.055126,157.289307,162.713669,3.0,0.772277,105.384398,111.910923,114.658543,90.756767
Bad,0.97336,19408,0.97336,10,0.728321,0.157695,0.089882,0.018606,0.004595,0.000877,2.3e-05,0.0,0.0,0.728321,0.570626,66.071259,48.726048,157.286102,163.004974,3.0,0.740171,105.865511,111.67868,114.278927,91.214844
Bad,0.888151,18665,0.888151,10,0.629325,0.166642,0.116134,0.071047,0.008396,0.007531,0.000912,1.3e-05,0.0,0.629325,0.462683,66.538818,48.713676,157.367905,162.700562,3.0,0.643769,105.707119,111.953362,113.986885,90.829086
Bad,0.747374,24054,0.747374,12,0.641916,0.30905,0.0299,0.009456,0.008517,0.00099,0.000167,5e-06,0.0,0.641916,0.332866,67.044884,52.934486,157.556213,156.79834,3.0,0.56802,104.866413,112.300549,103.863853,90.51133
Bad,1.13866,19974,1.13866,6,0.722687,0.161084,0.109126,0.005647,0.001046,0.000345,6.3e-05,1e-06,0.0,0.722687,0.561603,66.071609,47.813183,157.091858,162.068466,3.0,0.616179,104.940825,111.581734,114.255283,91.020248
Bad,0.78391,17955,0.78391,6,0.406906,0.284246,0.149394,0.080756,0.054688,0.022182,0.001686,0.000142,0.0,0.406906,0.122661,66.194916,49.644299,156.945114,163.817978,3.0,0.508373,106.731138,111.570015,114.173679,90.750198
Bad,0.832201,24572,0.832201,6,0.301207,0.214107,0.145255,0.142131,0.106464,0.088033,0.0022,0.000602,0.0,0.301207,0.0871,65.879082,78.44577,166.467102,177.068665,5.0,0.998964,127.757217,116.173092,98.622894,100.58802
Bad,0.912709,22106,0.912709,3,0.346194,0.290924,0.22984,0.087925,0.020985,0.018543,0.003482,0.002108,0.0,0.346194,0.05527,68.004944,75.693077,167.435806,173.568054,5.0,0.999012,124.630566,117.720375,97.874977,99.430862
Bad,0.833945,17878,0.833945,7,0.916214,0.031741,0.024735,0.009186,0.007472,0.004383,0.004161,0.002107,0.0,0.916214,0.884474,67.535454,76.443329,167.213623,175.204071,5.0,0.999752,125.8237,117.374538,98.760742,99.678169
Bad,0.787292,18199,0.787292,9,0.851141,0.060063,0.027195,0.024751,0.011211,0.009783,0.008624,0.007233,0.0,0.851141,0.791078,66.771942,76.989014,167.098923,175.949295,5.0,0.999707,126.469154,116.935432,98.960281,100.326981
Bad,0.738086,19803,0.738086,9,0.848524,0.050349,0.032856,0.021767,0.021766,0.011412,0.009013,0.004311,0.0,0.848524,0.798175,67.780045,76.933609,167.604874,176.473999,5.0,0.999786,126.703804,117.692459,99.54039,99.824829
Bad,0.733657,19250,0.733657,11,0.716203,0.168175,0.07112,0.015122,0.010655,0.008685,0.005417,0.004623,0.0,0.716203,0.548028,67.269974,77.358681,168.359146,176.974548,5.0,0.999136,127.166615,117.81456,99.615868,101.089172
Bad,1.116633,24738,1.116633,11,0.781267,0.08217,0.054949,0.040377,0.015453,0.01499,0.008594,0.002201,0.0,0.781267,0.699097,64.995728,76.709473,166.57608,176.89299,5.0,0.999554,126.801231,115.785904,100.183517,101.580353
Bad,1.014542,23143,1.014542,9,0.87762,0.03839,0.036808,0.019851,0.013477,0.006314,0.004501,0.003039,0.0,0.87762,0.839231,65.347893,76.827477,167.605011,177.01889,5.0,0.999562,126.923183,116.476452,100.191414,102.257118
Bad,0.775677,21882,0.775677,11,0.33749,0.247277,0.137901,0.109972,0.107274,0.032924,0.023422,0.003741,0.0,0.33749,0.090213,68.124435,75.991852,168.110275,175.041153,5.0,0.999781,125.516502,118.117355,99.049301,99.98584
Bad,0.830826,23658,0.830826,5,0.485536,0.293042,0.100973,0.050292,0.034514,0.021147,0.009287,0.005208,0.0,0.485536,0.192494,67.296188,77.786972,167.505661,176.077545,5.0,0.999794,126.932259,117.400925,98.290573,100.209473
Bad,1.061769,24737,1.061769,6,0.513417,0.296571,0.110277,0.042925,0.031275,0.003338,0.001972,0.000224,0.0,0.513417,0.216846,65.833572,75.855789,165.212387,175.097961,5.0,0.999602,125.476875,115.52298,99.242172,99.378815
